slice,ticker,date,time,expiry,tenor_years,forward_raw,forward_dea,forward_shift_bp,implied_carry,corrected_quotes,median_eep_call_bp,median_eep_put_bp,max_eep_bp,rounds,skipped_floor,max_forward_shift_bp
daily,GOOGL,2026-08-18,1530,2026-08-31,0.0356164384,343.7584287730,343.7642635627,0.1697351765,0.0121599375,41,0.0237105606,2.9392039169,7.0792877584,2,0,68.3391074718
daily,GOOGL,2026-08-18,1530,2026-09-02,0.0410958904,343.8827257079,343.9589780846,2.2173947975,0.0018048760,28,0.0831134713,4.6540898692,8.5985289987,2,0,68.3391074718
daily,GOOGL,2026-08-18,1530,2026-09-04,0.0465753425,343.8317470110,343.8496888576,0.5218205355,0.0128673304,72,0.1295307771,7.3550823271,12.9861427495,2,0,68.3391074718
daily,GOOGL,2026-08-18,1530,2026-09-11,0.0657534247,344.1103644919,344.1821425303,2.0859016705,0.0054535844,58,0.1863403181,12.9924748555,19.5162235243,2,0,68.3391074718
daily,GOOGL,2026-08-18,1530,2026-09-18,0.0849315068,344.3299358082,344.3645955926,1.0065864394,0.0065265317,88,0.1867307684,22.6118696969,43.2808430392,2,0,68.3391074718
daily,GOOGL,2026-08-18,1530,2026-09-25,0.1041095890,344.4980243354,344.5810090929,2.4088601857,0.0062998157,63,0.1268669349,22.1926103826,33.2525199134,2,0,68.3391074718
daily,GOOGL,2026-08-18,1530,2026-10-02,0.1232876712,344.6198520661,344.7280857962,3.1406702054,0.0077780952,75,0.1350260296,23.0200866490,37.7841003081,2,0,68.3391074718
daily,GOOGL,2026-08-18,1530,2026-10-16,0.1616438356,345.3967663593,345.5889093740,5.5629650715,-0.0003469459,88,0.2299105459,40.8809123760,86.1789134754,2,0,68.3391074718
daily,GOOGL,2026-08-18,1530,2026-11-20,0.2575342466,346.9189443446,347.2224867439,8.7496634086,-0.0038941535,102,0.2755371608,63.9627035249,141.6421156920,2,0,68.3391074718
daily,GOOGL,2026-08-18,1530,2026-12-18,0.3342465753,347.6447699041,348.0974265936,13.0206673226,-0.0015631349,123,0.3111241143,83.4976593979,175.0794250116,2,0,68.3391074718
daily,GOOGL,2026-08-18,1530,2027-01-15,0.4109589041,348.7850415048,349.2917102561,14.5266766347,-0.0021313027,124,0.3868839466,86.9797273670,217.7842322948,2,0,68.3391074718
daily,GOOGL,2026-08-18,1530,2027-02-19,0.5068493151,350.5628799288,351.2599140532,19.8832838343,-0.0052386702,101,0.6388987396,31.6778180404,237.1128739316,2,0,68.3391074718
daily,GOOGL,2026-08-18,1530,2027-03-19,0.5835616438,351.4474658759,352.2920160849,24.0306245163,-0.0043058640,130,0.4140848713,65.4550104456,307.6695933137,2,0,68.3391074718
daily,GOOGL,2026-08-18,1530,2027-06-17,0.8301369863,355.0467655696,356.4001706980,38.1190665469,-0.0050809415,152,0.5397193333,105.4330307816,427.2655676534,2,0,68.3391074718
daily,GOOGL,2026-08-18,1530,2027-09-17,1.0821917808,358.1440571248,359.8747557610,48.3240919906,-0.0032801849,165,0.5475642256,134.4170546726,543.0875995122,2,0,68.3391074718
daily,GOOGL,2026-08-18,1530,2027-12-17,1.3315068493,362.2828141291,364.5526781870,62.6544779213,-0.0042603602,164,0.7027107910,155.0928435331,672.4353559725,2,0,68.3391074718
daily,GOOGL,2026-08-18,1530,2028-01-21,1.4273972603,363.7324785123,366.2181938063,68.3391074718,-0.0042596051,164,0.7013246538,164.5852939208,718.2397236074,2,0,68.3391074718
daily,GOOGL,2026-08-19,1530,2026-08-21,0.0054794521,344.8499689781,344.8601302249,0.2946570334,-0.0416738260,82,0.0529987559,1.9233780822,3.3332356667,2,0,64.7352859548
daily,GOOGL,2026-08-19,1530,2026-08-24,0.0136986301,344.8749353609,344.8848519184,0.2875406826,0.0007412402,42,0.0581920772,1.7528970643,3.4724811968,2,0,64.7352859548
daily,GOOGL,2026-08-19,1530,2026-08-26,0.0191780822,345.0213979392,345.0602102458,1.1249246208,-0.0151933854,51,0.0765646016,3.6621156770,4.9336079744,2,0,64.7352859548
daily,GOOGL,2026-08-19,1530,2026-08-28,0.0246575342,345.0704148498,345.0982295718,0.8060593085,-0.0078987670,68,0.0658282666,5.0994531728,7.8841523882,2,0,64.7352859548
daily,GOOGL,2026-08-19,1530,2026-08-31,0.0328767123,345.0939165560,345.1353636104,1.2010369457,0.0002380012,49,0.0858198381,3.8222987166,6.9995257971,2,0,64.7352859548
daily,GOOGL,2026-08-19,1530,2026-09-02,0.0383561644,345.0823515884,345.0984157540,0.4655168685,0.0083865316,49,0.1476226710,3.3936465895,6.9765142023,2,0,64.7352859548
daily,GOOGL,2026-08-19,1530,2026-09-04,0.0438356164,345.3046359638,345.3363348832,0.9179986651,-0.0036664193,72,0.1418471018,8.8087942447,13.6478167235,2,0,64.7352859548
daily,GOOGL,2026-08-19,1530,2026-09-11,0.0630136986,345.4009523730,345.4484242180,1.3743982087,0.0037852571,60,0.1492778213,12.8929461713,20.0749324141,2,0,64.7352859548
daily,GOOGL,2026-08-19,1530,2026-09-18,0.0821917808,345.6615635717,345.7431592306,2.3605650012,0.0013317843,95,0.0677653188,24.6313378775,44.8903922786,2,0,64.7352859548
daily,GOOGL,2026-08-19,1530,2026-09-25,0.1013698630,345.7898460571,345.8343492796,1.2870020036,0.0056036750,65,0.0845974763,22.6063540540,31.7524795547,2,0,64.7352859548
daily,GOOGL,2026-08-19,1530,2026-10-02,0.1205479452,346.2352438968,346.3432730933,3.1201097641,-0.0014965364,68,0.3859498226,28.2856207681,42.1920939803,2,0,64.7352859548
daily,GOOGL,2026-08-19,1530,2026-10-16,0.1589041096,346.8212031894,346.9729453756,4.3752280675,-0.0031558459,88,0.1874660157,44.2710656055,87.4305440698,2,0,64.7352859548
daily,GOOGL,2026-08-19,1530,2026-11-20,0.2547945205,348.2593371592,348.5799856819,9.2071766207,-0.0053960499,102,0.3108718247,60.6702724927,142.5939672421,2,0,64.7352859548
daily,GOOGL,2026-08-19,1530,2026-12-18,0.3315068493,349.2033715652,349.5971900269,11.2776248380,-0.0039191030,117,0.3618688140,84.8894073833,180.6251156915,2,0,64.7352859548
daily,GOOGL,2026-08-19,1530,2027-01-15,0.4082191781,350.2576254030,350.7641136081,14.4604476365,-0.0038460742,123,0.4526107644,95.8251732710,219.3892218592,2,0,64.7352859548
daily,GOOGL,2026-08-19,1530,2027-02-19,0.5041095890,351.7539453650,352.3385909385,16.6208675474,-0.0044007779,103,0.4331841728,33.2893289670,232.5891828081,2,0,64.7352859548
daily,GOOGL,2026-08-19,1530,2027-03-19,0.5808219178,352.9282486025,353.7277708557,22.6539602975,-0.0053106188,122,0.5250611351,67.0846759857,308.9737972427,2,0,64.7352859548
daily,GOOGL,2026-08-19,1530,2027-06-17,0.8273972603,356.4786003176,357.8032032573,37.1579931734,-0.0056509618,153,0.4525900117,104.3342061475,429.2651998361,2,0,64.7352859548
daily,GOOGL,2026-08-19,1530,2027-09-17,1.0794520548,359.1493953055,361.0824840588,53.8240848682,-0.0032097581,162,0.5291729386,130.6455529850,536.7278145953,2,0,64.7352859548
daily,GOOGL,2026-08-19,1530,2027-12-17,1.3287671233,363.2950877065,365.6468888454,64.7352859548,-0.0039634496,163,0.7799593907,150.3534307965,662.0344375693,2,0,64.7352859548
daily,GOOGL,2026-08-19,1530,2028-01-21,1.4246575342,365.3823518866,367.6901868250,63.1621895929,-0.0047033614,165,0.8088902157,163.1839157695,711.2849307214,2,0,64.7352859548
daily,GOOGL,2026-08-20,1530,2026-08-21,0.0027397260,340.6203217593,340.6215742740,0.0367715779,-0.0337062222,68,0.0232213219,0.6949059471,1.2647435445,2,0,65.4374330567
daily,GOOGL,2026-08-20,1530,2026-08-24,0.0109589041,340.6142222947,340.6189331694,0.1383052845,0.0205108089,39,0.0430817311,0.7782081127,1.2426586017,2,0,65.4374330567
daily,GOOGL,2026-08-20,1530,2026-08-26,0.0164383562,340.6585000347,340.6588420319,0.0100392968,0.0190932996,53,0.0431066564,1.2269608125,2.6161668327,2,0,65.4374330567
daily,GOOGL,2026-08-20,1530,2026-08-28,0.0219178082,340.7777029286,340.7811443541,0.1009874017,0.0073527059,71,0.0866094973,3.4994064799,5.8013845139,2,0,65.4374330567
daily,GOOGL,2026-08-20,1530,2026-08-31,0.0301369863,340.9038589759,340.9175140070,0.4005537263,0.0023371747,41,0.1038623293,4.4720804607,6.6123896279,2,0,65.4374330567
daily,GOOGL,2026-08-20,1530,2026-09-02,0.0356164384,340.9329483498,340.9462613346,0.3904868940,0.0054009014,47,0.1254263585,4.0440900991,7.9949438934,2,0,65.4374330567
daily,GOOGL,2026-08-20,1530,2026-09-04,0.0410958904,340.9938078523,341.0348168571,1.2026319508,0.0033800309,74,0.1039057196,7.9283526422,12.9610675193,2,0,65.4374330567
daily,GOOGL,2026-08-20,1530,2026-09-11,0.0602739726,341.0774416196,341.1106026149,0.9722424087,0.0105943868,57,0.1222219882,11.6911624887,16.8018909748,2,0,65.4374330567
daily,GOOGL,2026-08-20,1530,2026-09-18,0.0794520548,341.4243924641,341.5219199259,2.8564878167,0.0019550511,93,0.1327150485,23.1059349572,40.8760263938,2,0,65.4374330567
daily,GOOGL,2026-08-20,1530,2026-09-25,0.0986301370,341.6561348494,341.7020187878,1.3429859359,0.0035361206,65,0.1215395988,22.9524333979,33.2721320487,2,0,65.4374330567
daily,GOOGL,2026-08-20,1530,2026-10-02,0.1178082192,341.9113433759,342.0390648123,3.7355132812,0.0007047913,70,0.3252169069,26.5950316799,40.7577622026,2,0,65.4374330567
daily,GOOGL,2026-08-20,1530,2026-10-16,0.1561643836,342.4851595848,342.6701710911,5.4020298710,-0.0017489778,89,0.2774922427,41.1160566712,83.3090399361,2,0,65.4374330567
daily,GOOGL,2026-08-20,1530,2026-11-20,0.2520547945,343.8603747397,344.0870679980,6.5925961508,-0.0025224683,103,0.2420578792,58.5623741678,137.4223723675,2,0,65.4374330567
daily,GOOGL,2026-08-20,1530,2026-12-18,0.3287671233,344.6586614112,345.0220731473,10.5441057161,-0.0010947045,120,0.3776947437,85.2593914631,175.8227502581,2,0,65.4374330567
daily,GOOGL,2026-08-20,1530,2027-01-15,0.4054794521,345.8665631166,346.3753107506,14.7093615916,-0.0029978199,128,0.2759209540,95.0044107845,217.9018712301,2,0,65.4374330567
daily,GOOGL,2026-08-20,1530,2027-02-19,0.5013698630,347.4442005837,348.0827976052,18.3798440279,-0.0045930163,102,0.4207889553,34.5531846615,233.3270317685,2,0,65.4374330567
daily,GOOGL,2026-08-20,1530,2027-03-19,0.5780821918,348.2988593946,349.0799213075,22.4250494046,-0.0035988597,123,0.4473253410,71.4978769011,305.2647144249,2,0,65.4374330567
daily,GOOGL,2026-08-20,1530,2027-06-17,0.8246575342,351.9273573344,353.0254665232,31.2027231159,-0.0041329148,154,0.4850776242,114.3440490745,426.4919048234,2,0,65.4374330567
daily,GOOGL,2026-08-20,1530,2027-09-17,1.0767123288,355.6316437861,357.3621075489,48.6588804184,-0.0048831718,156,0.7301355483,142.2741647211,553.0666882977,2,0,65.4374330567
daily,GOOGL,2026-08-20,1530,2027-12-17,1.3260273973,359.2300154933,361.4025179650,60.4766410914,-0.0043269229,162,0.7030683096,159.6342478699,675.2986383209,2,0,65.4374330567
daily,GOOGL,2026-08-20,1530,2028-01-21,1.4219178082,360.8133628527,363.1744328805,65.4374330567,-0.0045635106,161,0.7297076813,169.4008691280,722.8737167992,2,0,65.4374330567
daily,GOOGL,2026-08-21,1530,2026-08-24,0.0082191781,345.3301029186,345.3331450389,0.0880931101,0.0156897192,33,0.0197192812,0.7595027518,1.1685363187,2,0,68.7823357717
daily,GOOGL,2026-08-21,1530,2026-08-26,0.0136986301,345.4739473143,345.4869887331,0.3774935541,-0.0079244326,46,0.0506004496,2.5105843228,3.5117899425,2,0,68.7823357717
daily,GOOGL,2026-08-21,1530,2026-08-28,0.0191780822,345.5754185186,345.6046962961,0.8472181746,-0.0125827165,70,0.0563266560,4.8639955115,10.2818084391,2,0,68.7823357717
daily,GOOGL,2026-08-21,1530,2026-08-31,0.0273972603,345.5781978766,345.5918182206,0.3941320411,0.0039338463,45,0.0770146531,3.6135363731,6.4911737960,2,0,68.7823357717
daily,GOOGL,2026-08-21,1530,2026-09-02,0.0328767123,345.6727222511,345.7051884259,0.9392171460,-0.0003751060,51,0.1289872706,4.7379347797,7.8695928235,2,0,68.7823357717
daily,GOOGL,2026-08-21,1530,2026-09-04,0.0383561644,345.7583734178,345.7919704272,0.9716904064,-0.0014455506,73,0.1524006171,8.5374915152,14.3199704258,2,0,68.7823357717
daily,GOOGL,2026-08-21,1530,2026-09-11,0.0575342466,345.9630017312,345.9928430134,0.8625570359,0.0015888041,57,0.1100223701,13.2373835196,18.2796056009,2,0,68.7823357717
daily,GOOGL,2026-08-21,1530,2026-09-18,0.0767123288,346.1889244676,346.2776662446,2.5633915696,-0.0000503521,92,0.1555439261,22.3539209593,41.5789256395,2,0,68.7823357717
daily,GOOGL,2026-08-21,1530,2026-09-25,0.0958904110,346.4120101399,346.5214841426,3.1602253813,0.0000922056,65,0.0750294261,21.4539141255,32.7626977392,2,0,68.7823357717
daily,GOOGL,2026-08-21,1530,2026-10-02,0.1150684932,346.8580376035,346.9845968944,3.6487345585,-0.0053744526,73,0.2881637669,26.1323589361,41.9882491098,2,0,68.7823357717
daily,GOOGL,2026-08-21,1530,2026-10-16,0.1534246575,347.2340331814,347.3854559315,4.3608268678,-0.0020788214,84,0.2492513691,41.0077615079,82.6225516036,2,0,68.7823357717
daily,GOOGL,2026-08-21,1530,2026-11-20,0.2493150685,348.6301939869,348.8841273640,7.2837459725,-0.0032703263,104,0.2332377632,59.0411570445,134.7496137059,2,0,68.7823357717
daily,GOOGL,2026-08-21,1530,2026-12-18,0.3260273973,349.6076553503,349.9286894651,9.1826969443,-0.0025614136,118,0.3613537999,83.4352944077,173.9089888559,2,0,68.7823357717
daily,GOOGL,2026-08-21,1530,2027-01-15,0.4027397260,350.6653111702,351.1917661038,15.0130314237,-0.0034375196,126,0.3296143979,94.8584747409,214.4805039643,2,0,68.7823357717
daily,GOOGL,2026-08-21,1530,2027-02-19,0.4986301370,352.0647748756,352.7733766760,20.1270292000,-0.0041065265,101,0.6268860123,32.2231235688,228.9579911131,2,0,68.7823357717
daily,GOOGL,2026-08-21,1530,2027-03-19,0.5753424658,353.1536997418,354.0250270419,24.6727501561,-0.0044356578,127,0.4603748899,61.9798654017,301.3659416353,2,0,68.7823357717
daily,GOOGL,2026-08-21,1530,2027-06-17,0.8219178082,356.6961282510,357.8799552519,33.1886697707,-0.0044112599,155,0.4376697844,100.3950403361,419.8164896368,2,0,68.7823357717
daily,GOOGL,2026-08-21,1530,2027-09-17,1.0739726027,360.5562840554,362.4528541369,52.6012210949,-0.0056340830,159,0.6170033868,132.2374071024,545.7699614216,2,0,68.7823357717
daily,GOOGL,2026-08-21,1530,2027-12-17,1.3232876712,364.1294298079,366.1754808013,56.1902122118,-0.0040794731,163,0.7835279680,148.0692323848,663.9914894029,2,0,68.7823357717
daily,GOOGL,2026-08-21,1530,2028-01-21,1.4191780822,365.5710934132,368.0855767827,68.7823357717,-0.0045237606,162,0.8103337640,159.1042157169,711.4640952420,2,0,68.7823357717
daily,GOOGL,2026-08-24,1538,2026-08-26,0.0054794521,348.7942297101,348.7918796042,-0.0673780043,0.0892715829,27,1.2079994059,0.0286261913,3.2528922426,2,0,68.6067504352
daily,GOOGL,2026-08-24,1538,2026-08-28,0.0109589041,348.9416384657,348.9420218603,0.0109873559,0.0243338328,73,0.1332714592,0.9972566871,2.0347876407,2,0,68.6067504352
daily,GOOGL,2026-08-24,1538,2026-08-31,0.0191780822,348.9528750407,348.9549108399,0.0583402333,0.0282385565,46,0.0812873141,0.7325304295,1.5298028042,2,0,68.6067504352
daily,GOOGL,2026-08-24,1538,2026-09-02,0.0246575342,348.9193143150,348.9234106372,0.1174002710,0.0340552888,55,0.1645235276,0.6187768498,2.0399062874,2,0,68.6067504352
daily,GOOGL,2026-08-24,1538,2026-09-04,0.0301369863,349.1490275870,349.1609115678,0.3403698678,0.0121832718,64,0.0414527845,5.0524181588,9.3861381120,2,0,68.6067504352
daily,GOOGL,2026-08-24,1538,2026-09-11,0.0493150685,349.1938200689,349.2194000783,0.7325447337,0.0188028359,85,0.2002073960,5.4314393158,12.0226829595,2,0,68.6067504352
daily,GOOGL,2026-08-24,1538,2026-09-18,0.0684931507,349.4856893968,349.5459069569,1.7230336448,0.0105168407,110,0.1182139561,14.5107013136,36.7395590083,2,0,68.6067504352
daily,GOOGL,2026-08-24,1538,2026-09-25,0.0876712329,349.7072072465,349.7394413538,0.9217455830,0.0101703612,69,0.1320439597,15.8898713406,32.5266578572,2,0,68.6067504352
daily,GOOGL,2026-08-24,1538,2026-10-02,0.1068493151,350.0704010999,350.1382927650,1.9393717622,0.0043067308,69,0.0572640905,21.3161274711,32.5608758359,2,0,68.6067504352
daily,GOOGL,2026-08-24,1538,2026-10-16,0.1452054795,350.7289855622,350.8765262759,4.2066872063,-0.0013458599,87,0.2064911681,37.2787497340,75.7087653024,2,0,68.6067504352
daily,GOOGL,2026-08-24,1538,2026-11-20,0.2410958904,351.9719901598,352.2846294608,8.8825051346,-0.0016154251,102,0.2487541463,53.7122575209,126.3041114693,2,0,68.6067504352
daily,GOOGL,2026-08-24,1538,2026-12-18,0.3178082192,352.8572717147,353.1173365152,7.3702548107,0.0008301753,119,0.3245166350,80.1057563271,161.9621463062,2,0,68.6067504352
daily,GOOGL,2026-08-24,1538,2027-01-15,0.3945205479,354.1138571556,354.5363403179,11.9307153269,-0.0017770447,118,0.5467728206,89.0814550635,205.7600231984,2,0,68.6067504352
daily,GOOGL,2026-08-24,1538,2027-02-19,0.4904109589,355.4687724420,355.9640435311,13.9329000902,-0.0018332880,105,0.3631950746,30.6798614192,218.7056301282,2,0,68.6067504352
daily,GOOGL,2026-08-24,1538,2027-03-19,0.5671232877,356.4978182706,357.3843327050,24.8673172446,-0.0031217635,119,0.5798063898,59.9465976638,291.8110037491,2,0,68.6067504352
daily,GOOGL,2026-08-24,1538,2027-06-17,0.8136986301,360.0093175359,361.2855905929,35.4511118131,-0.0031843343,150,0.4810621441,102.4238154385,411.3558570762,2,0,68.6067504352
daily,GOOGL,2026-08-24,1538,2027-09-17,1.0657534247,363.7609523064,365.3232223175,42.9477106088,-0.0030307336,162,0.5332345932,121.5721526847,532.2743157613,2,0,68.6067504352
daily,GOOGL,2026-08-24,1538,2027-12-17,1.3150684932,367.7262198270,369.8390004837,57.4552627152,-0.0034602593,163,0.8142850057,142.9778229087,655.4496136302,2,0,68.6067504352
daily,GOOGL,2026-08-24,1538,2028-01-21,1.4109589041,369.3464127011,371.8803784171,68.6067504352,-0.0041374024,165,0.7296641183,153.5627441809,703.1553991405,2,0,68.6067504352
daily,GOOGL,2026-08-25,1530,2026-08-26,0.0027397260,346.1601202621,346.1601202621,0.0000000000,0.0377123249,36,0.0338943310,0.0312626782,0.0913939031,2,0,63.1294994554
daily,GOOGL,2026-08-25,1530,2026-08-28,0.0082191781,346.3254121478,346.3329443985,0.2174905566,-0.0229313609,63,0.0381018750,2.3090589720,4.0443725445,2,0,63.1294994554
daily,GOOGL,2026-08-25,1530,2026-08-31,0.0164383562,346.4258866444,346.4393033154,0.3872883473,-0.0112251752,40,0.0656341636,2.9899589423,4.3088107399,2,0,63.1294994554
daily,GOOGL,2026-08-25,1530,2026-09-02,0.0219178082,346.4532772947,346.4640397579,0.3106468863,-0.0022166960,44,0.0566636704,3.3768081667,5.0966438257,2,0,63.1294994554
daily,GOOGL,2026-08-25,1530,2026-09-04,0.0273972603,346.4765299085,346.4864398763,0.2860213295,0.0034346926,73,0.0939396511,5.2215983052,9.0348867503,2,0,63.1294994554
daily,GOOGL,2026-08-25,1530,2026-09-09,0.0410958904,346.5023343638,346.5171792499,0.4284209540,0.0127441450,28,0.1128714152,3.9738836830,7.3333014434,2,0,63.1294994554
daily,GOOGL,2026-08-25,1530,2026-09-11,0.0465753425,346.7029986715,346.7322149086,0.8426877527,0.0023767813,77,0.1033206844,8.9555382321,14.7299744799,2,0,63.1294994554
daily,GOOGL,2026-08-25,1530,2026-09-18,0.0657534247,346.9173397128,346.9788322548,1.7725416096,0.0019067070,109,0.0757373217,20.3529043692,37.8864319481,2,0,63.1294994554
daily,GOOGL,2026-08-25,1530,2026-09-25,0.0849315068,347.1659065959,347.2572272213,2.6304606433,0.0005773628,66,0.1206204973,20.8931002151,30.3280376045,2,0,63.1294994554
daily,GOOGL,2026-08-25,1530,2026-10-02,0.1041095890,347.4847504514,347.5958995124,3.1986745005,-0.0019946706,67,0.2113225712,26.6856227585,38.0073137927,2,0,63.1294994554
daily,GOOGL,2026-08-25,1530,2026-10-16,0.1424657534,348.0413297814,348.1782810373,3.9349135904,-0.0030168521,85,0.2879806263,43.8690034770,81.9868499651,2,0,63.1294994554
daily,GOOGL,2026-08-25,1530,2026-11-20,0.2383561644,349.3648104880,349.6181318657,7.2509128023,-0.0032630976,99,0.2687430734,60.5644321622,133.0845547978,2,0,63.1294994554
daily,GOOGL,2026-08-25,1530,2026-12-18,0.3150684932,350.1372655559,350.4701972048,9.5086036732,-0.0005718046,120,0.3508984781,79.8763539472,167.7532776814,2,0,63.1294994554
daily,GOOGL,2026-08-25,1530,2027-01-15,0.3917808219,351.5491861766,352.0197866076,13.3864747654,-0.0038940823,125,0.3844787474,91.8828337244,213.0992141374,2,0,63.1294994554
daily,GOOGL,2026-08-25,1530,2027-02-19,0.4876712329,353.0014517490,353.6245084815,17.6502597769,-0.0045626676,104,0.4233407498,33.4406463497,226.9552372563,2,0,63.1294994554
daily,GOOGL,2026-08-25,1530,2027-03-19,0.5643835616,354.0643475822,354.7412868735,19.1191035152,-0.0040029034,125,0.3846158813,64.4080272130,298.3763993029,2,0,63.1294994554
daily,GOOGL,2026-08-25,1530,2027-06-17,0.8109589041,357.5395561797,358.7947494083,35.1064156934,-0.0043903956,152,0.4674367714,112.2114306282,419.3397399731,2,0,63.1294994554
daily,GOOGL,2026-08-25,1530,2027-09-17,1.0630136986,361.1511737973,362.7877058060,45.3143206365,-0.0039038306,159,0.6061490282,129.7363221084,537.6233805238,2,0,63.1294994554
daily,GOOGL,2026-08-25,1530,2027-12-17,1.3123287671,364.9307213491,367.2345107266,63.1294994554,-0.0041096715,161,0.7869841502,149.0637726465,659.7104753389,2,0,63.1294994554
